best_epoch,best_loss,final_epoch,patience,module,module__num_units,module__activation,optimizer,lr
500,0.65756163885273,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.01
426,0.3464659604628807,500,100,SimpleNeuralNet,25,Sigmoid,NAdam,0.01
500,0.7063372353952734,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.01
299,0.3043804887516381,399,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.01
433,0.301317528847895,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.01
268,0.2419981259990519,368,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.01
473,0.2093480468556911,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.01
479,0.3486840933995095,500,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.01
304,0.3184835673809705,404,100,SimpleNeuralNet,30,Sigmoid,Adam,0.01
500,0.6986298189048125,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.01
413,0.3065909438866081,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.01
500,0.7086175743627413,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.01
474,0.2153686084866443,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.01
500,0.7497443157149376,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.01
470,0.3149090469745557,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.01
427,0.3071484857150566,500,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.01
500,0.7160554147153082,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.01
430,0.2308563273512289,500,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.01
500,0.4321647810926172,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.01
256,0.3420579013505488,356,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.01
500,0.6550989471798261,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.01
124,0.3232837269296637,224,100,SimpleNeuralNet,35,Sigmoid,Adam,0.01
469,0.2199016113246915,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.01
455,0.3042507534075691,500,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.01
353,0.2351977807859807,453,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.01
431,0.3214574374600221,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.01
228,0.3163165693690288,328,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.01
500,0.6297408842050323,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.01
354,0.2919896818724764,454,100,SimpleNeuralNet,40,Sigmoid,Adam,0.01
500,0.6820503525828928,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.01
486,0.1973570633805476,500,100,SimpleNeuralNet,40,Sigmoid,Adam,0.01
500,0.5311677985266172,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.01
369,0.3328213563458471,469,100,SimpleNeuralNet,40,Sigmoid,Adam,0.01
449,0.2810593358027193,500,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.01
500,0.7137506621138293,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.01
393,0.2333368844019777,493,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.01
500,0.6465444464127025,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.01
330,0.3346401482788905,430,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.01
500,0.6450369461324695,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.01
281,0.2990812832941772,381,100,SimpleNeuralNet,40,Sigmoid,Adam,0.01
228,0.3012374676652717,328,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.01
460,0.2262863973113248,500,100,SimpleNeuralNet,40,Sigmoid,Adam,0.01
473,0.2373254597090852,500,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.01
376,0.303106313780432,476,100,SimpleNeuralNet,40,Sigmoid,Adam,0.01
481,0.3009331696902098,500,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.01
500,0.6786573175712493,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.01
402,0.2849076336428295,500,100,SimpleNeuralNet,10,ELU,Adam,0.01
500,0.7275776762034816,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.01
294,0.2107311196890155,394,100,SimpleNeuralNet,10,ELU,Adam,0.01
500,0.5251936989506716,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.01
287,0.3071234287650811,387,100,SimpleNeuralNet,10,ELU,Adam,0.01
279,0.3011857453614129,379,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.01
423,0.2873697738857106,500,100,SimpleNeuralNet,10,ELU,SGD,0.01
464,0.2183596054846681,500,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.01
492,0.4693922991684027,500,100,SimpleNeuralNet,10,ELU,SGD,0.01
439,0.306903123560609,500,100,SimpleNeuralNet,10,ELU,SGD,0.01
384,0.3304886700319588,484,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.01
394,0.2796466245082659,494,100,SimpleNeuralNet,10,ELU,NAdam,0.01
454,0.2789471759175867,500,100,SimpleNeuralNet,10,ELU,Adam,0.01
464,0.1877058738451821,500,100,SimpleNeuralNet,10,ELU,NAdam,0.01
468,0.1970748873939377,500,100,SimpleNeuralNet,10,ELU,Adam,0.01
218,0.3213516185681369,318,100,SimpleNeuralNet,10,ELU,NAdam,0.01
440,0.3088243523429171,500,100,SimpleNeuralNet,10,ELU,Adam,0.01
493,0.3125914690470929,500,100,SimpleNeuralNet,15,ELU,Adam,0.01
492,0.2847622657992732,500,100,SimpleNeuralNet,10,ELU,SGD,0.01
490,0.2470068899042273,500,100,SimpleNeuralNet,15,ELU,Adam,0.01
430,0.1964196906592589,500,100,SimpleNeuralNet,10,ELU,SGD,0.01
285,0.3000999747729375,385,100,SimpleNeuralNet,15,ELU,Adam,0.01
461,0.3104783402956023,500,100,SimpleNeuralNet,10,ELU,SGD,0.01
485,0.5188568678583559,500,100,SimpleNeuralNet,15,ELU,SGD,0.01
394,0.2866493745625297,494,100,SimpleNeuralNet,10,ELU,NAdam,0.01
420,0.2023041430310186,500,100,SimpleNeuralNet,15,ELU,SGD,0.01
438,0.1977883469875263,500,100,SimpleNeuralNet,10,ELU,NAdam,0.01
278,0.3145206900108291,378,100,SimpleNeuralNet,15,ELU,SGD,0.01
494,0.3845047235908462,500,100,SimpleNeuralNet,10,ELU,NAdam,0.01
453,0.3142504412349343,500,100,SimpleNeuralNet,15,ELU,NAdam,0.01
478,0.2845672959076064,500,100,SimpleNeuralNet,15,ELU,Adam,0.01
493,0.248065899085122,500,100,SimpleNeuralNet,15,ELU,NAdam,0.01
499,0.2441734335368429,500,100,SimpleNeuralNet,15,ELU,Adam,0.01
398,0.2964548228284969,498,100,SimpleNeuralNet,15,ELU,NAdam,0.01
204,0.3151586155921173,304,100,SimpleNeuralNet,15,ELU,Adam,0.01
458,0.3326498926907071,500,100,SimpleNeuralNet,20,ELU,Adam,0.01
454,0.2853112302894094,500,100,SimpleNeuralNet,15,ELU,SGD,0.01
480,0.2489210731839651,500,100,SimpleNeuralNet,20,ELU,Adam,0.01
475,0.4500301662618591,500,100,SimpleNeuralNet,15,ELU,SGD,0.01
360,0.3046835799178538,460,100,SimpleNeuralNet,15,ELU,SGD,0.01
434,0.3314746555289512,500,100,SimpleNeuralNet,20,ELU,Adam,0.01
448,0.2945133671744889,500,100,SimpleNeuralNet,20,ELU,SGD,0.01
379,0.2849042954521028,479,100,SimpleNeuralNet,15,ELU,NAdam,0.01
427,0.2089127552977614,500,100,SimpleNeuralNet,20,ELU,SGD,0.01
324,0.2074910520361689,424,100,SimpleNeuralNet,15,ELU,NAdam,0.01
456,0.3102854622610291,500,100,SimpleNeuralNet,20,ELU,SGD,0.01
396,0.3352663703867427,496,100,SimpleNeuralNet,15,ELU,NAdam,0.01
337,0.2828169622148353,437,100,SimpleNeuralNet,20,ELU,NAdam,0.01
496,0.2877695604595162,500,100,SimpleNeuralNet,20,ELU,Adam,0.01
431,0.229058732520837,500,100,SimpleNeuralNet,20,ELU,NAdam,0.01
474,0.2265400409448393,500,100,SimpleNeuralNet,20,ELU,Adam,0.01
413,0.3260880684374491,500,100,SimpleNeuralNet,20,ELU,NAdam,0.01
333,0.3139121760501422,433,100,SimpleNeuralNet,20,ELU,Adam,0.01
278,0.2769474967190663,378,100,SimpleNeuralNet,25,ELU,Adam,0.01
469,0.2853527602766242,500,100,SimpleNeuralNet,20,ELU,SGD,0.01
489,0.2139942963280907,500,100,SimpleNeuralNet,25,ELU,Adam,0.01
459,0.2295977841640393,500,100,SimpleNeuralNet,20,ELU,SGD,0.01
425,0.3492592958618699,500,100,SimpleNeuralNet,25,ELU,Adam,0.01
477,0.3596786802785065,500,100,SimpleNeuralNet,20,ELU,SGD,0.01
498,0.4506527495221696,500,100,SimpleNeuralNet,25,ELU,SGD,0.01
427,0.3143467662050884,500,100,SimpleNeuralNet,20,ELU,NAdam,0.01
472,0.4621954532632173,500,100,SimpleNeuralNet,25,ELU,SGD,0.01
472,0.2395051924886701,500,100,SimpleNeuralNet,20,ELU,NAdam,0.01
499,0.3452094728470656,500,100,SimpleNeuralNet,25,ELU,SGD,0.01
261,0.33928064380579,361,100,SimpleNeuralNet,20,ELU,NAdam,0.01
306,0.2943859425986346,406,100,SimpleNeuralNet,25,ELU,NAdam,0.01
451,0.3212732189863101,500,100,SimpleNeuralNet,25,ELU,Adam,0.01
332,0.225063998198791,432,100,SimpleNeuralNet,25,ELU,NAdam,0.01
483,0.2295733196785694,500,100,SimpleNeuralNet,25,ELU,Adam,0.01
395,0.3060363099448723,495,100,SimpleNeuralNet,25,ELU,NAdam,0.01
474,0.3240824115205981,500,100,SimpleNeuralNet,25,ELU,Adam,0.01
500,0.3141575112081106,500,100,SimpleNeuralNet,30,ELU,Adam,0.01
455,0.3053337087422191,500,100,SimpleNeuralNet,25,ELU,SGD,0.01
490,0.2510163752284493,500,100,SimpleNeuralNet,30,ELU,Adam,0.01
499,0.2878513875572345,500,100,SimpleNeuralNet,25,ELU,SGD,0.01
484,0.3188399658125587,500,100,SimpleNeuralNet,30,ELU,Adam,0.01
498,0.4493974927392786,500,100,SimpleNeuralNet,25,ELU,SGD,0.01
451,0.2906571798148549,500,100,SimpleNeuralNet,30,ELU,SGD,0.01
235,0.3126249416253169,335,100,SimpleNeuralNet,25,ELU,NAdam,0.01
472,0.4414159559720221,500,100,SimpleNeuralNet,30,ELU,SGD,0.01
499,0.2479629580231059,500,100,SimpleNeuralNet,25,ELU,NAdam,0.01
482,0.3174033452841785,500,100,SimpleNeuralNet,30,ELU,SGD,0.01
500,0.3489082025529625,500,100,SimpleNeuralNet,25,ELU,NAdam,0.01
495,0.3173317696806075,500,100,SimpleNeuralNet,30,ELU,NAdam,0.01
411,0.3214193432268092,500,100,SimpleNeuralNet,30,ELU,Adam,0.01
491,0.2232749645341612,500,100,SimpleNeuralNet,30,ELU,Adam,0.01
492,0.2182946978449513,500,100,SimpleNeuralNet,30,ELU,NAdam,0.01
250,0.3584111072230692,350,100,SimpleNeuralNet,30,ELU,Adam,0.01
478,0.3181213837565384,500,100,SimpleNeuralNet,30,ELU,NAdam,0.01
481,0.4643745830663961,500,100,SimpleNeuralNet,30,ELU,SGD,0.01
355,0.2947026265351716,455,100,SimpleNeuralNet,35,ELU,Adam,0.01
500,0.2820313378232263,500,100,SimpleNeuralNet,30,ELU,SGD,0.01
487,0.2325297304255399,500,100,SimpleNeuralNet,35,ELU,Adam,0.01
474,0.3133477339104858,500,100,SimpleNeuralNet,30,ELU,SGD,0.01
487,0.335502675399285,500,100,SimpleNeuralNet,35,ELU,Adam,0.01
379,0.3256658350504365,479,100,SimpleNeuralNet,30,ELU,NAdam,0.01
496,0.4809382405902284,500,100,SimpleNeuralNet,35,ELU,SGD,0.01
338,0.2088109368221809,438,100,SimpleNeuralNet,30,ELU,NAdam,0.01
488,0.2266789217253137,500,100,SimpleNeuralNet,35,ELU,SGD,0.01
482,0.3295826983636848,500,100,SimpleNeuralNet,30,ELU,NAdam,0.01
494,0.3453057392936745,500,100,SimpleNeuralNet,35,ELU,SGD,0.01
463,0.2907778079238756,500,100,SimpleNeuralNet,35,ELU,Adam,0.01
479,0.3215441788519229,500,100,SimpleNeuralNet,35,ELU,NAdam,0.01
498,0.2322093902480282,500,100,SimpleNeuralNet,35,ELU,Adam,0.01
362,0.2146953156312519,462,100,SimpleNeuralNet,35,ELU,NAdam,0.01
438,0.3296396924205904,500,100,SimpleNeuralNet,35,ELU,Adam,0.01
418,0.3444051520561587,500,100,SimpleNeuralNet,35,ELU,NAdam,0.01
479,0.3055832093431943,500,100,SimpleNeuralNet,35,ELU,SGD,0.01
492,0.3045787315841224,500,100,SimpleNeuralNet,40,ELU,Adam,0.01
470,0.4214096945560126,500,100,SimpleNeuralNet,35,ELU,SGD,0.01
485,0.2426226521228056,500,100,SimpleNeuralNet,40,ELU,Adam,0.01
484,0.4903489866739531,500,100,SimpleNeuralNet,35,ELU,SGD,0.01
481,0.3338089459616364,500,100,SimpleNeuralNet,40,ELU,Adam,0.01
458,0.2958895112596683,500,100,SimpleNeuralNet,35,ELU,NAdam,0.01
496,0.4114624034218408,500,100,SimpleNeuralNet,40,ELU,SGD,0.01
424,0.2456879316221432,500,100,SimpleNeuralNet,35,ELU,NAdam,0.01
491,0.4159902054447757,500,100,SimpleNeuralNet,40,ELU,SGD,0.01
462,0.3344602630842744,500,100,SimpleNeuralNet,35,ELU,NAdam,0.01
500,0.4153151226838136,500,100,SimpleNeuralNet,40,ELU,SGD,0.01
376,0.3197108589891232,476,100,SimpleNeuralNet,40,ELU,Adam,0.01
483,0.3089274334296158,500,100,SimpleNeuralNet,40,ELU,NAdam,0.01
330,0.2110371626073032,430,100,SimpleNeuralNet,40,ELU,Adam,0.01
497,0.2312663196505112,500,100,SimpleNeuralNet,40,ELU,NAdam,0.01
488,0.3372489397015414,500,100,SimpleNeuralNet,40,ELU,Adam,0.01
431,0.3238963151266337,500,100,SimpleNeuralNet,40,ELU,NAdam,0.01
498,0.3021036126869278,500,100,SimpleNeuralNet,40,ELU,SGD,0.01
500,0.4800214369640948,500,100,SimpleNeuralNet,10,ReLU,Adam,0.001
497,0.4032757847852612,500,100,SimpleNeuralNet,40,ELU,SGD,0.01
497,0.3373810541396371,500,100,SimpleNeuralNet,10,ReLU,Adam,0.001
492,0.342156553664322,500,100,SimpleNeuralNet,40,ELU,SGD,0.01
498,0.5314163463832607,500,100,SimpleNeuralNet,10,ReLU,Adam,0.001
489,0.3228434303486909,500,100,SimpleNeuralNet,40,ELU,NAdam,0.01
500,0.9589724910081152,500,100,SimpleNeuralNet,10,ReLU,SGD,0.001
490,0.2080416033150037,500,100,SimpleNeuralNet,40,ELU,NAdam,0.01
500,0.5327508889728891,500,100,SimpleNeuralNet,10,ReLU,SGD,0.001
489,0.3311056097346241,500,100,SimpleNeuralNet,40,ELU,NAdam,0.01
499,0.5393784137813268,500,100,SimpleNeuralNet,10,ReLU,SGD,0.001
499,0.332264389731898,500,100,SimpleNeuralNet,10,ReLU,NAdam,0.001
498,0.3574451266434867,500,100,SimpleNeuralNet,10,ReLU,Adam,0.001
498,0.3011228596407095,500,100,SimpleNeuralNet,10,ReLU,Adam,0.001
500,0.3208417238022449,500,100,SimpleNeuralNet,10,ReLU,NAdam,0.001
499,0.336942207629426,500,100,SimpleNeuralNet,10,ReLU,NAdam,0.001
499,0.3229607231727198,500,100,SimpleNeuralNet,10,ReLU,Adam,0.001
500,0.6040506961310191,500,100,SimpleNeuralNet,10,ReLU,SGD,0.001
500,0.3674390506993203,500,100,SimpleNeuralNet,15,ReLU,Adam,0.001
497,0.2957460892596405,500,100,SimpleNeuralNet,15,ReLU,Adam,0.001
500,0.4743826501234059,500,100,SimpleNeuralNet,10,ReLU,SGD,0.001
500,0.5049771851849452,500,100,SimpleNeuralNet,10,ReLU,SGD,0.001
499,0.4257847786107275,500,100,SimpleNeuralNet,15,ReLU,Adam,0.001
500,0.7369271090952673,500,100,SimpleNeuralNet,15,ReLU,SGD,0.001
500,0.3372135902344569,500,100,SimpleNeuralNet,10,ReLU,NAdam,0.001
500,0.6623283969906003,500,100,SimpleNeuralNet,15,ReLU,SGD,0.001
494,0.2407517546658918,500,100,SimpleNeuralNet,10,ReLU,NAdam,0.001
500,0.6487247514707143,500,100,SimpleNeuralNet,15,ReLU,SGD,0.001
486,0.3262295635274193,500,100,SimpleNeuralNet,10,ReLU,NAdam,0.001
500,0.3490588160100074,500,100,SimpleNeuralNet,15,ReLU,NAdam,0.001
494,0.3724940948723434,500,100,SimpleNeuralNet,15,ReLU,Adam,0.001
499,0.214927593070098,500,100,SimpleNeuralNet,15,ReLU,NAdam,0.001
496,0.2554568988105588,500,100,SimpleNeuralNet,15,ReLU,Adam,0.001
500,0.3927543451163318,500,100,SimpleNeuralNet,15,ReLU,NAdam,0.001
500,0.3981080485230041,500,100,SimpleNeuralNet,15,ReLU,Adam,0.001
496,0.3517275686678088,500,100,SimpleNeuralNet,20,ReLU,Adam,0.001
500,0.4939604384557183,500,100,SimpleNeuralNet,15,ReLU,SGD,0.001
499,0.3063756041686817,500,100,SimpleNeuralNet,20,ReLU,Adam,0.001
500,0.5173430210708854,500,100,SimpleNeuralNet,15,ReLU,SGD,0.001
487,0.3877815942756477,500,100,SimpleNeuralNet,20,ReLU,Adam,0.001
500,0.6062121606038783,500,100,SimpleNeuralNet,15,ReLU,SGD,0.001
500,0.6874866023664745,500,100,SimpleNeuralNet,20,ReLU,SGD,0.001
495,0.3830255518323368,500,100,SimpleNeuralNet,15,ReLU,NAdam,0.001
500,0.5792112775860597,500,100,SimpleNeuralNet,20,ReLU,SGD,0.001
492,0.2206881159556266,500,100,SimpleNeuralNet,15,ReLU,NAdam,0.001
500,0.6193094864958519,500,100,SimpleNeuralNet,20,ReLU,SGD,0.001
498,0.3682595828502727,500,100,SimpleNeuralNet,15,ReLU,NAdam,0.001
499,0.3475270671023052,500,100,SimpleNeuralNet,20,ReLU,NAdam,0.001
500,0.3352966693324362,500,100,SimpleNeuralNet,20,ReLU,Adam,0.001
490,0.3384212173835738,500,100,SimpleNeuralNet,20,ReLU,NAdam,0.001
495,0.3019940475597162,500,100,SimpleNeuralNet,20,ReLU,Adam,0.001
470,0.3837833954983232,500,100,SimpleNeuralNet,20,ReLU,NAdam,0.001
496,0.3544171849804128,500,100,SimpleNeuralNet,20,ReLU,Adam,0.001
497,0.3333158889939546,500,100,SimpleNeuralNet,25,ReLU,Adam,0.001
500,0.7263567249127547,500,100,SimpleNeuralNet,20,ReLU,SGD,0.001
497,0.2922502053475799,500,100,SimpleNeuralNet,25,ReLU,Adam,0.001
500,0.6062783803133511,500,100,SimpleNeuralNet,20,ReLU,SGD,0.001
500,0.649731994745228,500,100,SimpleNeuralNet,20,ReLU,SGD,0.001
490,0.3914521800171591,500,100,SimpleNeuralNet,25,ReLU,Adam,0.001
500,0.6194425123458541,500,100,SimpleNeuralNet,25,ReLU,SGD,0.001
500,0.3897214056706693,500,100,SimpleNeuralNet,20,ReLU,NAdam,0.001
500,0.5398261720482038,500,100,SimpleNeuralNet,25,ReLU,SGD,0.001
500,0.2878921500492012,500,100,SimpleNeuralNet,20,ReLU,NAdam,0.001
500,0.6331667323973175,500,100,SimpleNeuralNet,25,ReLU,SGD,0.001
498,0.3583963658673476,500,100,SimpleNeuralNet,20,ReLU,NAdam,0.001
491,0.3229485617372028,500,100,SimpleNeuralNet,25,ReLU,NAdam,0.001
500,0.3765383809255244,500,100,SimpleNeuralNet,25,ReLU,Adam,0.001
496,0.3340223399867515,500,100,SimpleNeuralNet,25,ReLU,NAdam,0.001
495,0.2709050869039452,500,100,SimpleNeuralNet,25,ReLU,Adam,0.001
499,0.3559160222256226,500,100,SimpleNeuralNet,25,ReLU,NAdam,0.001
493,0.403879301592966,500,100,SimpleNeuralNet,25,ReLU,Adam,0.001
492,0.3665323087827687,500,100,SimpleNeuralNet,30,ReLU,Adam,0.001
499,0.5103695210087625,500,100,SimpleNeuralNet,25,ReLU,SGD,0.001
500,0.4951804416897947,500,100,SimpleNeuralNet,25,ReLU,SGD,0.001
500,0.2525270892936747,500,100,SimpleNeuralNet,30,ReLU,Adam,0.001
500,0.5430135374480429,500,100,SimpleNeuralNet,25,ReLU,SGD,0.001
479,0.3656603315941092,500,100,SimpleNeuralNet,30,ReLU,Adam,0.001
485,0.3393569782042821,500,100,SimpleNeuralNet,25,ReLU,NAdam,0.001
500,0.5661038539153747,500,100,SimpleNeuralNet,30,ReLU,SGD,0.001
484,0.2418632040625456,500,100,SimpleNeuralNet,25,ReLU,NAdam,0.001
500,0.5697968845187767,500,100,SimpleNeuralNet,30,ReLU,SGD,0.001
500,0.3293387811775478,500,100,SimpleNeuralNet,25,ReLU,NAdam,0.001
500,0.6119467510941298,500,100,SimpleNeuralNet,30,ReLU,SGD,0.001
496,0.3293170703520677,500,100,SimpleNeuralNet,30,ReLU,Adam,0.001
488,0.3288993569958586,500,100,SimpleNeuralNet,30,ReLU,NAdam,0.001
495,0.3051987601968359,500,100,SimpleNeuralNet,30,ReLU,Adam,0.001
500,0.2693905169161449,500,100,SimpleNeuralNet,30,ReLU,NAdam,0.001
493,0.3545538088618027,500,100,SimpleNeuralNet,30,ReLU,Adam,0.001
497,0.3641302790640493,500,100,SimpleNeuralNet,30,ReLU,NAdam,0.001
499,0.5867158846470979,500,100,SimpleNeuralNet,30,ReLU,SGD,0.001
498,0.3127541205584421,500,100,SimpleNeuralNet,35,ReLU,Adam,0.001
500,0.5953164412475711,500,100,SimpleNeuralNet,30,ReLU,SGD,0.001
498,0.2517008740268487,500,100,SimpleNeuralNet,35,ReLU,Adam,0.001
500,0.582074308987548,500,100,SimpleNeuralNet,30,ReLU,SGD,0.001
477,0.33573271707479,500,100,SimpleNeuralNet,35,ReLU,Adam,0.001
487,0.3203883811757955,500,100,SimpleNeuralNet,30,ReLU,NAdam,0.001
500,0.5511965660098863,500,100,SimpleNeuralNet,35,ReLU,SGD,0.001
498,0.2591199132371187,500,100,SimpleNeuralNet,30,ReLU,NAdam,0.001
500,0.5337220197246917,500,100,SimpleNeuralNet,35,ReLU,SGD,0.001
476,0.3739133784926481,500,100,SimpleNeuralNet,30,ReLU,NAdam,0.001
500,0.5540796546660548,500,100,SimpleNeuralNet,35,ReLU,SGD,0.001
483,0.3325088326988294,500,100,SimpleNeuralNet,35,ReLU,Adam,0.001
481,0.3212760925223229,500,100,SimpleNeuralNet,35,ReLU,NAdam,0.001
496,0.2213562604127623,500,100,SimpleNeuralNet,35,ReLU,Adam,0.001
474,0.269840664076498,500,100,SimpleNeuralNet,35,ReLU,NAdam,0.001
497,0.3382852360327701,500,100,SimpleNeuralNet,35,ReLU,Adam,0.001
493,0.3502669938375398,500,100,SimpleNeuralNet,35,ReLU,NAdam,0.001
500,0.6379718741454191,500,100,SimpleNeuralNet,35,ReLU,SGD,0.001
469,0.3583208500571936,500,100,SimpleNeuralNet,40,ReLU,Adam,0.001
500,0.5321637198052311,500,100,SimpleNeuralNet,35,ReLU,SGD,0.001
499,0.2691074553517549,500,100,SimpleNeuralNet,40,ReLU,Adam,0.001
500,0.6097988379675129,500,100,SimpleNeuralNet,35,ReLU,SGD,0.001
463,0.3658564321687139,500,100,SimpleNeuralNet,40,ReLU,Adam,0.001
499,0.3333374470470504,500,100,SimpleNeuralNet,35,ReLU,NAdam,0.001
500,0.6199404953071624,500,100,SimpleNeuralNet,40,ReLU,SGD,0.001
494,0.2455406053014421,500,100,SimpleNeuralNet,35,ReLU,NAdam,0.001
500,0.5380684972152006,500,100,SimpleNeuralNet,40,ReLU,SGD,0.001
467,0.3188025555026611,500,100,SimpleNeuralNet,35,ReLU,NAdam,0.001
498,0.5948807756885653,500,100,SimpleNeuralNet,40,ReLU,SGD,0.001
500,0.326017028748954,500,100,SimpleNeuralNet,40,ReLU,Adam,0.001
458,0.3227441273549505,500,100,SimpleNeuralNet,40,ReLU,NAdam,0.001
492,0.2376963638976632,500,100,SimpleNeuralNet,40,ReLU,Adam,0.001
487,0.2483592805551468,500,100,SimpleNeuralNet,40,ReLU,NAdam,0.001
497,0.3593379456724399,500,100,SimpleNeuralNet,40,ReLU,Adam,0.001
497,0.3301337575554833,500,100,SimpleNeuralNet,40,ReLU,NAdam,0.001
500,0.6440924493962578,500,100,SimpleNeuralNet,40,ReLU,SGD,0.001
478,0.4603374458114014,500,100,SimpleNeuralNet,10,Tanh,Adam,0.001
500,0.5219683265516192,500,100,SimpleNeuralNet,40,ReLU,SGD,0.001
500,0.340172979326159,500,100,SimpleNeuralNet,10,Tanh,Adam,0.001
500,0.5761249381011371,500,100,SimpleNeuralNet,40,ReLU,SGD,0.001
500,0.4888339435094714,500,100,SimpleNeuralNet,10,Tanh,Adam,0.001
495,0.319425772679383,500,100,SimpleNeuralNet,40,ReLU,NAdam,0.001
500,1.0631903271013294,500,100,SimpleNeuralNet,10,Tanh,SGD,0.001
500,0.9643357905977096,500,100,SimpleNeuralNet,10,Tanh,SGD,0.001
493,0.264014697177126,500,100,SimpleNeuralNet,40,ReLU,NAdam,0.001
500,0.937323316232746,500,100,SimpleNeuralNet,10,Tanh,SGD,0.001
493,0.361405602820858,500,100,SimpleNeuralNet,40,ReLU,NAdam,0.001
489,0.4346020483889634,500,100,SimpleNeuralNet,10,Tanh,NAdam,0.001
461,0.4139363345921421,500,100,SimpleNeuralNet,10,Tanh,Adam,0.001
494,0.3894317160577744,500,100,SimpleNeuralNet,10,Tanh,NAdam,0.001
488,0.3394687050539204,500,100,SimpleNeuralNet,10,Tanh,Adam,0.001
485,0.4545483905052521,500,100,SimpleNeuralNet,10,Tanh,NAdam,0.001
489,0.4089182804027277,500,100,SimpleNeuralNet,10,Tanh,Adam,0.001
497,0.3875734116304357,500,100,SimpleNeuralNet,15,Tanh,Adam,0.001
500,0.9864500937582305,500,100,SimpleNeuralNet,10,Tanh,SGD,0.001
500,0.9754497771008568,500,100,SimpleNeuralNet,10,Tanh,SGD,0.001
486,0.3041189353364329,500,100,SimpleNeuralNet,15,Tanh,Adam,0.001
500,0.9548598138532354,500,100,SimpleNeuralNet,10,Tanh,SGD,0.001
482,0.4012461668793073,500,100,SimpleNeuralNet,15,Tanh,Adam,0.001
500,0.3760121114757461,500,100,SimpleNeuralNet,10,Tanh,NAdam,0.001
500,0.928080035986625,500,100,SimpleNeuralNet,15,Tanh,SGD,0.001
490,0.3930089977758478,500,100,SimpleNeuralNet,10,Tanh,NAdam,0.001
500,0.928410474611768,500,100,SimpleNeuralNet,15,Tanh,SGD,0.001
500,0.9380890338903906,500,100,SimpleNeuralNet,15,Tanh,SGD,0.001
498,0.4458217302981531,500,100,SimpleNeuralNet,10,Tanh,NAdam,0.001
483,0.3813286509560321,500,100,SimpleNeuralNet,15,Tanh,Adam,0.001
473,0.4144913387622524,500,100,SimpleNeuralNet,15,Tanh,NAdam,0.001
481,0.3177108511664903,500,100,SimpleNeuralNet,15,Tanh,NAdam,0.001
477,0.3154220770007934,500,100,SimpleNeuralNet,15,Tanh,Adam,0.001
461,0.4112624115193006,500,100,SimpleNeuralNet,15,Tanh,NAdam,0.001
494,0.4228228835140986,500,100,SimpleNeuralNet,15,Tanh,Adam,0.001
500,0.8592338393895554,500,100,SimpleNeuralNet,15,Tanh,SGD,0.001
474,0.3604443114933294,500,100,SimpleNeuralNet,20,Tanh,Adam,0.001
500,0.8672598347436102,500,100,SimpleNeuralNet,15,Tanh,SGD,0.001
493,0.2945830835017802,500,100,SimpleNeuralNet,20,Tanh,Adam,0.001
500,1.046926918443346,500,100,SimpleNeuralNet,15,Tanh,SGD,0.001
